student_id,programme,school,semester,credits_registered,credits_passed,failed_courses,failed_ratio,cumulative_gpa,gpa_band,risk_level,avg_attendance,avg_assignments,avg_quizzes,avg_labs,avg_midterm,avg_final,avg_overall,study_hours,base_exam,anxiety,attendance_base
STU03159,BUS,BUS,3,33,33,0,0.0,2.727,Average (2.5-3.0),Low Risk,75.1,79.2,71.0,85.3,82.0,85.3,82.0,14.3,90.2,0.427,74.8
STU03160,DSAI,CS&AI,5,63,12,17,0.8095,0.19,At Risk (<2.0),High Risk,83.3,60.6,52.0,59.0,53.3,53.8,55.3,17.1,61.2,0.142,83.8
STU03161,FIN,BUS,2,27,27,0,0.0,1.522,At Risk (<2.0),High Risk,74.5,76.0,56.9,74.4,74.8,64.5,70.1,20.2,75.3,0.22,76.2
STU03162,FIN,BUS,2,27,27,0,0.0,3.556,High (>=3.5),Low Risk,84.4,98.3,70.0,98.7,92.3,88.5,90.8,21.1,95.7,0.121,86.0
STU03163,CSAI,CS&AI,4,60,60,0,0.0,2.645,Average (2.5-3.0),Low Risk,79.8,55.6,76.7,76.5,92.4,87.9,81.6,14.9,97.1,0.359,80.4
STU03164,MATH,SCI,3,33,33,0,0.0,3.245,Good (3.0-3.5),Low Risk,75.8,85.7,72.5,90.3,88.0,90.1,87.1,17.6,100.0,0.364,75.4
STU03165,EEE,ENGR,2,30,30,0,0.0,3.67,High (>=3.5),Low Risk,98.1,88.0,89.3,92.0,94.2,90.6,91.4,20.8,100.0,0.306,100.0
STU03166,CIV,ENGR,2,24,24,0,0.0,3.712,High (>=3.5),Low Risk,97.2,78.1,94.4,94.5,91.6,95.6,91.5,30.8,100.0,0.209,100.0
STU03167,CSAI,CS&AI,8,117,117,0,0.0,2.677,Average (2.5-3.0),Low Risk,77.2,72.8,74.8,86.0,85.9,82.8,81.9,17.9,91.6,0.285,78.5
STU03168,CSAI,CS&AI,7,105,105,0,0.0,2.943,Average (2.5-3.0),Low Risk,93.7,76.3,83.3,82.9,88.4,85.4,84.3,19.1,96.1,0.424,97.3
STU03169,CSAI,CS&AI,1,15,15,0,0.0,3.6,High (>=3.5),Low Risk,88.4,84.0,84.1,90.7,96.4,92.9,91.4,19.3,100.0,0.291,86.5
STU03170,EEE,ENGR,2,30,30,0,0.0,3.35,Good (3.0-3.5),Low Risk,83.4,88.0,77.2,91.0,89.7,88.0,87.9,21.1,96.9,0.288,77.7
STU03171,FIN,BUS,2,27,27,0,0.0,1.856,At Risk (<2.0),High Risk,67.1,68.9,47.0,75.9,80.2,78.2,74.0,30.8,77.3,0.043,64.9
STU03172,CIV,ENGR,2,24,24,0,0.0,3.475,Good (3.0-3.5),Low Risk,73.5,93.9,69.3,95.3,93.4,88.4,89.9,19.0,100.0,0.4,70.0
STU03173,MATH,SCI,1,15,6,3,0.6,0.4,At Risk (<2.0),High Risk,96.2,64.8,69.5,62.1,53.0,52.8,57.7,11.0,67.2,0.626,94.1
STU03174,FIN,BUS,2,27,27,0,0.0,1.922,At Risk (<2.0),High Risk,64.9,71.5,61.4,87.5,75.8,71.8,74.3,14.5,79.7,0.521,63.1
STU03175,CIV,ENGR,2,24,15,3,0.375,0.662,At Risk (<2.0),High Risk,61.8,58.0,43.0,64.6,64.9,65.2,61.7,11.7,76.4,0.256,60.0
STU03176,CSAI,CS&AI,6,90,90,0,0.0,2.88,Average (2.5-3.0),Low Risk,82.2,96.0,72.0,91.4,82.7,79.6,84.0,27.4,88.4,0.321,83.9
STU03177,BUS,BUS,3,33,33,0,0.0,2.909,Average (2.5-3.0),Low Risk,81.5,91.2,76.0,84.8,83.3,82.5,83.7,22.4,90.1,0.438,84.1
STU03178,DSAI,CS&AI,5,63,63,0,0.0,2.595,Average (2.5-3.0),Low Risk,70.8,78.3,64.6,79.2,85.7,83.7,80.9,12.4,90.1,0.269,70.7
STU03179,CSAI,CS&AI,6,90,84,2,0.0667,1.13,At Risk (<2.0),High Risk,75.9,71.3,57.4,70.9,65.6,62.5,65.5,12.5,73.9,0.54,75.3
STU03180,MECH,ENGR,3,33,33,0,0.0,2.118,Below Average (2.0-2.5),Medium Risk,80.4,69.3,73.7,75.1,78.8,78.0,76.1,16.0,89.2,0.529,83.0
STU03181,BUS,BUS,3,33,33,0,0.0,2.427,Below Average (2.0-2.5),Medium Risk,87.9,81.1,68.9,80.9,80.1,81.3,79.6,26.0,84.0,0.173,88.5
STU03182,DSAI,CS&AI,3,45,45,0,0.0,3.413,Good (3.0-3.5),Low Risk,92.9,70.7,91.6,90.5,93.0,92.5,89.0,26.2,100.0,0.159,94.5
STU03183,SWE,CS&AI,3,45,45,0,0.0,1.647,At Risk (<2.0),High Risk,69.2,69.5,50.1,78.9,74.7,70.6,70.8,21.6,76.9,0.195,64.4
STU03184,CSAI,CS&AI,2,30,30,0,0.0,3.68,High (>=3.5),Low Risk,86.4,87.9,86.0,93.8,91.4,95.1,91.8,24.8,100.0,0.375,83.6
STU03185,CSAI,CS&AI,2,30,30,0,0.0,3.81,High (>=3.5),Low Risk,93.5,88.5,85.8,95.8,95.5,92.9,92.7,27.5,100.0,0.264,94.4
STU03186,CSAI,CS&AI,2,30,21,3,0.3,0.73,At Risk (<2.0),High Risk,76.6,52.4,59.4,50.4,67.5,68.2,62.1,7.0,71.0,0.441,77.0
STU03187,MATH,SCI,3,33,33,0,0.0,2.909,Average (2.5-3.0),Low Risk,70.6,70.6,70.2,79.4,94.4,88.1,84.3,22.3,100.0,0.4,71.8
STU03188,BUS,BUS,1,15,15,0,0.0,2.0,Below Average (2.0-2.5),Medium Risk,77.5,75.2,61.2,65.1,80.4,76.2,74.1,20.6,79.0,0.215,72.8
STU03189,CSAI,CS&AI,6,90,90,0,0.0,2.547,Average (2.5-3.0),Low Risk,86.0,53.3,80.6,67.0,90.4,90.3,80.3,17.2,95.0,0.301,87.6
STU03190,DSAI,CS&AI,4,60,60,0,0.0,1.975,At Risk (<2.0),High Risk,76.7,46.7,71.2,60.7,85.4,85.8,74.6,17.7,93.1,0.496,75.6
STU03191,CSAI,CS&AI,7,105,105,0,0.0,2.571,Average (2.5-3.0),Low Risk,79.5,48.9,79.2,71.5,91.1,90.7,80.5,17.4,100.0,0.448,78.7
STU03192,CSAI,CS&AI,3,45,36,3,0.2,0.8,At Risk (<2.0),High Risk,87.9,86.8,52.8,73.1,55.2,51.9,61.4,17.9,56.8,0.17,88.3
STU03193,MECH,ENGR,3,33,33,0,0.0,1.627,At Risk (<2.0),High Risk,83.9,53.3,70.2,76.2,77.0,73.5,71.6,21.9,82.6,0.546,84.1
STU03194,CIV,ENGR,2,24,24,0,0.0,3.663,High (>=3.5),Low Risk,86.8,86.4,86.7,94.6,95.2,93.8,92.5,23.1,100.0,0.277,86.9
STU03195,EEE,ENGR,2,30,30,0,0.0,1.87,At Risk (<2.0),High Risk,91.7,55.0,77.8,69.1,77.0,77.6,72.8,17.3,82.0,0.062,92.0
STU03196,DSAI,CS&AI,5,63,63,0,0.0,2.576,Average (2.5-3.0),Low Risk,88.0,66.7,74.4,79.7,86.1,83.4,80.3,24.7,90.9,0.322,89.9
STU03197,MECH,ENGR,3,33,33,0,0.0,3.491,Good (3.0-3.5),Low Risk,91.2,77.6,84.4,92.4,94.8,91.1,89.7,24.5,100.0,0.0,97.5
STU03198,CSAI,CS&AI,7,105,105,0,0.0,1.717,At Risk (<2.0),High Risk,81.7,49.0,70.5,58.6,82.2,80.2,71.9,9.2,90.0,0.439,82.4
STU03199,CSAI,CS&AI,7,105,105,0,0.0,3.151,Good (3.0-3.5),Low Risk,75.1,84.9,65.9,91.3,89.8,88.1,86.4,20.7,97.9,0.2,75.7
STU03200,BUS,BUS,3,33,33,0,0.0,2.218,Below Average (2.0-2.5),Medium Risk,93.6,72.9,77.3,80.0,75.8,78.2,76.9,16.3,82.4,0.409,90.9
STU03201,MATH,SCI,3,33,33,0,0.0,1.882,At Risk (<2.0),High Risk,69.4,54.9,57.5,76.2,82.9,79.0,74.0,12.3,85.3,0.154,68.3
STU03202,BUS,BUS,3,33,33,0,0.0,3.755,High (>=3.5),Low Risk,92.5,81.8,89.4,94.6,94.1,96.0,92.4,15.4,100.0,0.355,90.1
STU03203,BUS,BUS,2,30,30,0,0.0,3.34,Good (3.0-3.5),Low Risk,78.8,87.4,76.3,83.3,90.0,93.7,88.3,21.4,100.0,0.515,80.8
STU03204,EEE,ENGR,2,30,24,2,0.2,0.86,At Risk (<2.0),High Risk,68.2,83.8,40.6,82.6,56.8,55.5,62.7,24.8,60.9,0.087,68.4
STU03205,BUS,BUS,1,15,15,0,0.0,3.54,High (>=3.5),Low Risk,87.3,91.1,86.8,97.3,93.4,84.8,90.4,17.4,100.0,0.526,91.3
STU03206,SWE,CS&AI,4,48,48,0,0.0,2.562,Average (2.5-3.0),Low Risk,94.7,85.0,80.9,82.7,81.1,78.4,81.1,24.9,83.9,0.075,97.2
STU03207,CSAI,CS&AI,6,90,90,0,0.0,3.123,Good (3.0-3.5),Low Risk,88.4,71.5,86.2,79.0,90.2,93.0,86.2,14.7,100.0,0.385,88.0
STU03208,CSAI,CS&AI,8,117,105,3,0.0789,1.141,At Risk (<2.0),High Risk,79.7,79.4,68.1,73.5,63.1,60.1,66.7,8.1,71.8,0.4,78.4
STU03209,CSAI,CS&AI,8,117,117,0,0.0,1.959,At Risk (<2.0),High Risk,88.3,94.3,64.5,86.0,68.0,69.3,74.7,27.9,74.9,0.11,87.8
STU03210,CSAI,CS&AI,6,90,84,2,0.0667,1.233,At Risk (<2.0),High Risk,68.2,76.0,52.2,75.0,66.5,65.3,67.4,9.9,75.2,0.508,68.3
STU03211,DSAI,CS&AI,5,63,63,0,0.0,3.267,Good (3.0-3.5),Low Risk,80.9,93.7,71.7,88.9,89.5,88.3,87.9,25.9,94.5,0.36,84.7
STU03212,MATH,SCI,2,30,30,0,0.0,3.23,Good (3.0-3.5),Low Risk,76.5,75.7,70.9,85.2,95.0,92.3,87.4,26.6,100.0,0.283,78.0
STU03213,PHYS,SCI,2,30,30,0,0.0,2.63,Average (2.5-3.0),Low Risk,87.0,65.7,74.3,76.8,88.1,87.7,81.6,21.0,95.1,0.318,90.4
STU03214,EEE,ENGR,2,30,30,0,0.0,3.65,High (>=3.5),Low Risk,93.0,94.8,90.0,96.8,93.7,85.3,91.4,29.2,100.0,0.124,95.7
STU03215,CSAI,CS&AI,4,60,60,0,0.0,2.91,Average (2.5-3.0),Low Risk,82.7,87.2,79.2,92.2,83.5,78.5,83.4,22.8,85.1,0.194,80.8
STU03216,MATH,SCI,3,33,33,0,0.0,1.727,At Risk (<2.0),High Risk,85.2,64.9,69.4,71.5,79.0,72.5,72.8,23.4,79.1,0.35,84.8
STU03217,DSAI,CS&AI,2,30,24,2,0.2,1.16,At Risk (<2.0),High Risk,64.0,56.6,46.9,63.1,68.6,75.7,65.9,24.0,79.2,0.211,60.4
STU03218,CSAI,CS&AI,2,30,30,0,0.0,3.07,Good (3.0-3.5),Low Risk,79.6,82.2,72.0,88.6,86.7,88.9,85.5,18.7,97.0,0.334,75.2
STU03219,DSAI,CS&AI,5,63,54,3,0.1429,0.952,At Risk (<2.0),High Risk,65.3,77.4,43.3,70.9,61.8,64.2,64.4,25.0,70.4,0.377,63.5
STU03220,DSAI,CS&AI,3,45,45,0,0.0,3.633,High (>=3.5),Low Risk,86.8,89.1,84.9,93.8,93.6,90.6,91.2,21.6,100.0,0.26,91.3
STU03221,DSAI,CS&AI,3,45,21,8,0.5333,0.513,At Risk (<2.0),High Risk,62.8,73.9,42.6,67.3,58.0,57.2,60.0,20.5,61.7,0.093,64.7
STU03222,PHYS,SCI,2,30,30,0,0.0,2.5,Average (2.5-3.0),Low Risk,77.6,61.8,76.6,73.7,87.7,86.7,80.3,11.6,93.2,0.339,76.7
STU03223,MATH,SCI,3,33,33,0,0.0,1.282,At Risk (<2.0),High Risk,69.4,59.3,51.2,76.1,67.5,70.6,66.9,9.7,77.7,0.42,66.9
STU03224,CIV,ENGR,1,15,15,0,0.0,3.14,Good (3.0-3.5),Low Risk,82.2,70.9,77.3,82.8,94.5,91.0,86.5,15.3,100.0,0.377,91.1
STU03225,CSAI,CS&AI,1,15,15,0,0.0,1.74,At Risk (<2.0),High Risk,74.0,55.7,59.4,60.6,83.6,83.2,73.4,14.1,83.8,0.429,78.0
STU03226,PHYS,SCI,2,30,30,0,0.0,2.07,Below Average (2.0-2.5),Medium Risk,78.2,72.3,70.0,77.0,73.3,80.8,75.6,21.9,84.6,0.436,78.3
STU03227,CIV,ENGR,2,24,15,3,0.375,0.625,At Risk (<2.0),High Risk,82.8,73.1,54.9,71.4,58.0,58.5,62.1,9.5,67.7,0.458,91.1
STU03228,CSAI,CS&AI,7,105,60,15,0.4286,0.637,At Risk (<2.0),High Risk,88.0,59.0,58.4,61.7,64.7,61.6,61.8,14.0,73.3,0.54,87.0
STU03229,EEE,ENGR,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,64.2,51.0,22.5,37.1,38.3,32.6,36.7,10.3,40.0,0.375,63.6
STU03230,SWE,CS&AI,4,48,48,0,0.0,2.562,Average (2.5-3.0),Low Risk,89.8,82.1,75.2,80.7,79.6,82.7,80.6,20.7,86.4,0.373,87.7
STU03231,SWE,CS&AI,4,48,39,3,0.1875,0.988,At Risk (<2.0),High Risk,80.6,85.6,53.3,77.6,61.8,56.0,65.1,13.6,67.7,0.282,81.9
STU03232,CSAI,CS&AI,5,75,3,24,0.96,0.04,At Risk (<2.0),High Risk,64.4,50.1,42.0,56.4,52.6,56.3,52.8,10.1,62.0,0.575,64.0
STU03233,MECH,ENGR,3,33,27,2,0.1818,0.9,At Risk (<2.0),High Risk,72.0,75.9,48.4,68.3,63.6,58.3,63.0,11.3,65.6,0.552,71.1
STU03234,CSAI,CS&AI,7,105,105,0,0.0,2.98,Average (2.5-3.0),Low Risk,87.8,79.1,85.9,81.3,87.6,85.5,84.6,20.6,95.7,0.414,87.8
STU03235,CSAI,CS&AI,1,15,15,0,0.0,2.04,Below Average (2.0-2.5),Medium Risk,74.5,72.9,53.6,78.1,80.1,79.1,75.8,18.0,81.6,0.426,78.4
STU03236,CSAI,CS&AI,6,90,90,0,0.0,3.77,High (>=3.5),Low Risk,97.9,97.3,92.7,96.6,92.7,91.5,93.6,23.0,100.0,0.129,100.0
STU03237,FIN,BUS,2,27,21,2,0.2222,0.889,At Risk (<2.0),High Risk,69.9,79.3,45.5,78.6,63.3,56.5,64.2,9.8,63.9,0.427,70.6
STU03238,DSAI,CS&AI,5,63,60,1,0.0476,1.157,At Risk (<2.0),High Risk,84.2,55.8,50.0,70.1,71.6,70.3,66.5,21.5,74.9,0.018,82.1
STU03239,DSAI,CS&AI,5,63,63,0,0.0,2.848,Average (2.5-3.0),Low Risk,92.2,87.5,87.4,74.3,85.9,82.0,83.4,18.5,89.6,0.368,90.8
STU03240,DSAI,CS&AI,2,30,30,0,0.0,3.8,High (>=3.5),Low Risk,98.0,96.3,92.0,95.5,93.2,92.7,93.7,26.7,100.0,0.0,96.8
STU03241,BUS,BUS,1,15,0,5,1.0,0.0,At Risk (<2.0),High Risk,60.6,71.0,22.7,57.4,44.8,40.8,47.2,20.8,45.8,0.181,60.9
STU03242,MECH,ENGR,3,33,33,0,0.0,3.591,High (>=3.5),Low Risk,89.7,93.0,76.2,94.1,91.7,92.0,90.8,37.7,99.3,0.109,92.9
STU03243,BUS,BUS,3,33,15,6,0.5455,0.455,At Risk (<2.0),High Risk,71.3,72.3,42.0,64.6,57.1,57.7,59.2,24.8,56.6,0.151,73.5
STU03244,DSAI,CS&AI,5,63,63,0,0.0,2.19,Below Average (2.0-2.5),Medium Risk,85.4,69.0,72.9,76.1,78.7,80.6,76.8,17.7,86.4,0.228,84.7
STU03245,CSAI,CS&AI,4,60,60,0,0.0,1.82,At Risk (<2.0),High Risk,85.9,86.9,59.2,75.4,72.4,69.6,72.9,22.9,74.7,0.304,86.2
STU03246,MECH,ENGR,2,30,30,0,0.0,1.69,At Risk (<2.0),High Risk,97.0,73.0,75.4,69.1,77.2,66.2,71.8,27.8,81.5,0.27,99.9
STU03247,DSAI,CS&AI,1,15,15,0,0.0,1.66,At Risk (<2.0),High Risk,82.7,73.4,73.1,69.7,76.6,66.8,71.8,18.1,80.1,0.263,80.2
STU03248,PHYS,SCI,2,30,30,0,0.0,3.0,Good (3.0-3.5),Low Risk,83.5,81.8,74.3,88.6,86.7,89.1,85.7,30.7,92.5,0.343,86.0
STU03249,BUS,BUS,1,15,15,0,0.0,3.0,Good (3.0-3.5),Low Risk,77.9,78.7,76.9,89.3,90.3,84.8,85.4,12.2,91.4,0.366,82.6
STU03250,SWE,CS&AI,4,48,48,0,0.0,2.438,Below Average (2.0-2.5),Medium Risk,79.6,75.5,64.4,76.7,83.2,83.5,79.3,18.8,90.1,0.36,81.8
STU03251,FIN,BUS,2,27,27,0,0.0,1.667,At Risk (<2.0),High Risk,66.2,69.6,44.1,79.6,75.1,72.7,71.1,19.8,78.9,0.315,63.8
STU03252,MECH,ENGR,2,30,30,0,0.0,3.08,Good (3.0-3.5),Low Risk,86.5,77.4,80.8,88.0,86.1,87.8,85.1,23.3,89.0,0.072,84.0
STU03253,DSAI,CS&AI,3,45,33,4,0.2667,0.793,At Risk (<2.0),High Risk,62.1,71.6,39.7,72.6,63.7,62.4,63.4,20.5,70.2,0.405,60.0
STU03254,SWE,CS&AI,4,48,48,0,0.0,2.288,Below Average (2.0-2.5),Medium Risk,87.0,56.0,82.3,68.2,84.3,86.7,78.1,25.4,91.0,0.444,84.7
STU03255,CSAI,CS&AI,7,105,105,0,0.0,1.677,At Risk (<2.0),High Risk,75.1,66.9,55.5,69.0,75.7,76.3,71.6,33.8,82.0,0.098,74.1
STU03256,PHYS,SCI,2,30,27,1,0.1,1.13,At Risk (<2.0),High Risk,74.9,60.4,52.9,57.4,69.6,74.2,66.1,18.6,74.0,0.283,79.3
STU03257,CSAI,CS&AI,6,90,90,0,0.0,3.44,Good (3.0-3.5),Low Risk,73.8,89.8,70.7,94.7,92.7,89.9,89.5,20.3,100.0,0.411,74.2
STU03258,DSAI,CS&AI,5,63,63,0,0.0,2.39,Below Average (2.0-2.5),Medium Risk,83.0,57.5,76.7,71.9,87.6,85.1,78.9,10.4,95.4,0.502,81.3
STU03259,MECH,ENGR,2,30,3,9,0.9,0.1,At Risk (<2.0),High Risk,71.9,57.6,40.9,61.8,53.6,47.9,52.5,9.7,57.8,0.354,71.7
STU03260,CSAI,CS&AI,2,30,30,0,0.0,3.05,Good (3.0-3.5),Low Risk,81.7,95.6,65.1,90.9,86.4,82.9,85.3,26.9,88.9,0.463,83.6
STU03261,CSAI,CS&AI,6,90,81,3,0.1,1.093,At Risk (<2.0),High Risk,71.6,59.7,54.7,65.3,67.4,70.7,65.7,12.0,78.9,0.588,70.2
STU03262,CIV,ENGR,2,24,24,0,0.0,2.087,Below Average (2.0-2.5),Medium Risk,89.9,54.5,77.5,67.6,84.8,81.6,76.0,23.7,87.2,0.155,90.8
STU03263,CSAI,CS&AI,7,105,105,0,0.0,3.291,Good (3.0-3.5),Low Risk,74.5,92.0,68.1,96.1,89.4,86.9,87.9,22.5,95.1,0.286,74.9
STU03264,SWE,CS&AI,4,48,12,12,0.75,0.25,At Risk (<2.0),High Risk,60.3,47.9,39.0,60.0,59.0,60.8,56.0,10.1,68.9,0.639,60.0
STU03265,DSAI,CS&AI,5,63,60,1,0.0476,1.281,At Risk (<2.0),High Risk,64.7,54.2,49.8,69.9,73.3,73.4,67.6,26.2,83.0,0.378,67.3
STU03266,DSAI,CS&AI,5,63,63,0,0.0,3.767,High (>=3.5),Low Risk,95.2,92.7,93.0,91.2,94.4,92.3,92.9,28.1,100.0,0.095,94.3
STU03267,CSAI,CS&AI,7,105,105,0,0.0,2.797,Average (2.5-3.0),Low Risk,82.8,72.5,80.3,85.3,86.5,84.5,83.0,22.3,93.4,0.317,82.3
STU03268,MATH,SCI,3,33,33,0,0.0,2.164,Below Average (2.0-2.5),Medium Risk,86.9,84.0,61.0,80.0,73.2,78.8,76.3,28.8,81.1,0.21,91.7
STU03269,FIN,BUS,1,15,15,0,0.0,1.52,At Risk (<2.0),High Risk,87.5,68.4,74.4,73.4,74.9,68.0,71.6,20.0,79.8,0.495,90.9
STU03270,CSAI,CS&AI,7,105,105,0,0.0,3.037,Good (3.0-3.5),Low Risk,70.5,75.4,70.0,88.8,88.5,91.5,85.6,15.7,100.0,0.355,67.7
STU03271,FIN,BUS,2,27,27,0,0.0,3.744,High (>=3.5),Low Risk,75.5,96.0,75.0,97.0,95.4,92.6,92.9,25.5,100.0,0.247,80.1
STU03272,EEE,ENGR,2,30,27,1,0.1,1.26,At Risk (<2.0),High Risk,77.9,70.6,54.6,70.3,69.9,68.7,68.2,17.4,77.4,0.573,76.3
STU03273,EEE,ENGR,2,30,30,0,0.0,1.54,At Risk (<2.0),High Risk,77.0,60.7,63.1,71.3,75.5,70.2,69.8,15.1,83.3,0.432,72.5
STU03274,MATH,SCI,3,33,24,3,0.2727,0.818,At Risk (<2.0),High Risk,64.1,69.9,42.8,76.1,60.3,60.7,62.5,28.6,65.9,0.253,65.7
STU03275,MATH,SCI,3,33,33,0,0.0,3.491,Good (3.0-3.5),Low Risk,85.0,95.7,70.0,98.9,89.7,87.4,89.3,28.4,94.5,0.096,85.0
STU03276,PHYS,SCI,2,30,30,0,0.0,3.3,Good (3.0-3.5),Low Risk,82.7,80.5,82.1,87.4,94.8,86.4,87.7,21.4,100.0,0.284,80.2
STU03277,SWE,CS&AI,4,48,48,0,0.0,3.394,Good (3.0-3.5),Low Risk,72.0,88.5,63.3,94.0,90.3,94.0,89.0,16.0,98.4,0.147,73.5
STU03278,MECH,ENGR,3,33,33,0,0.0,3.618,High (>=3.5),Low Risk,75.4,95.8,66.8,96.8,94.2,91.1,91.2,17.1,100.0,0.607,79.9
STU03279,DSAI,CS&AI,5,63,63,0,0.0,3.129,Good (3.0-3.5),Low Risk,92.9,78.8,89.9,87.0,87.3,86.4,86.0,16.7,92.9,0.188,94.6
STU03280,CSAI,CS&AI,1,15,15,0,0.0,2.46,Below Average (2.0-2.5),Medium Risk,81.2,70.0,55.7,75.2,85.9,87.6,79.4,20.3,86.2,0.119,81.1
STU03281,CIV,ENGR,2,24,3,7,0.875,0.163,At Risk (<2.0),High Risk,78.9,63.8,48.9,66.9,52.3,50.1,55.2,22.1,57.0,0.237,76.9
STU03282,CSAI,CS&AI,6,90,72,6,0.2,0.887,At Risk (<2.0),High Risk,70.0,74.1,51.7,65.3,63.8,60.2,63.3,12.4,70.7,0.571,68.2
STU03283,DSAI,CS&AI,4,60,60,0,0.0,3.43,Good (3.0-3.5),Low Risk,79.4,91.4,77.0,96.8,90.5,88.9,89.7,12.9,100.0,0.382,79.1
STU03284,CSAI,CS&AI,3,45,45,0,0.0,2.567,Average (2.5-3.0),Low Risk,80.5,87.2,67.8,81.5,80.0,82.6,80.9,15.1,87.7,0.307,81.6
STU03285,CSAI,CS&AI,3,45,45,0,0.0,3.653,High (>=3.5),Low Risk,72.4,93.0,70.4,87.9,94.9,95.5,91.3,24.5,100.0,0.207,69.9
STU03286,EEE,ENGR,2,30,30,0,0.0,2.84,Average (2.5-3.0),Low Risk,79.7,61.0,74.5,77.8,93.0,91.4,83.6,22.6,97.3,0.246,77.4
STU03287,EEE,ENGR,2,30,30,0,0.0,2.42,Below Average (2.0-2.5),Medium Risk,86.6,72.2,80.3,78.9,86.8,75.5,79.4,13.7,87.8,0.477,85.3
STU03288,SWE,CS&AI,4,48,48,0,0.0,1.363,At Risk (<2.0),High Risk,67.6,61.0,57.2,69.5,73.5,71.4,68.8,16.0,79.2,0.5,68.0
STU03289,CSAI,CS&AI,6,90,90,0,0.0,3.413,Good (3.0-3.5),Low Risk,76.7,80.3,77.3,91.9,93.3,91.7,89.1,29.1,100.0,0.296,78.2
STU03290,SWE,CS&AI,2,30,30,0,0.0,1.84,At Risk (<2.0),High Risk,79.9,55.8,66.0,68.8,79.2,78.8,72.7,23.3,80.4,0.282,76.8
STU03291,DSAI,CS&AI,5,63,60,1,0.0476,1.705,At Risk (<2.0),High Risk,75.4,90.3,56.5,80.0,68.6,68.0,72.2,16.9,78.2,0.37,75.9
STU03292,MATH,SCI,3,33,33,0,0.0,1.582,At Risk (<2.0),High Risk,76.0,62.6,60.7,74.4,76.6,69.0,70.3,25.8,77.7,0.298,73.9
STU03293,MECH,ENGR,3,33,33,0,0.0,2.982,Average (2.5-3.0),Low Risk,78.6,77.1,71.9,92.6,90.8,86.6,85.8,21.3,96.9,0.358,81.7
STU03294,SWE,CS&AI,4,48,48,0,0.0,3.225,Good (3.0-3.5),Low Risk,97.3,91.8,88.2,90.9,86.3,84.0,87.3,28.5,89.8,0.202,98.1
STU03295,SWE,CS&AI,4,48,48,0,0.0,2.387,Below Average (2.0-2.5),Medium Risk,75.2,85.3,65.7,90.8,75.3,78.9,79.3,16.5,85.3,0.498,74.1
STU03296,FIN,BUS,2,27,3,8,0.8889,0.111,At Risk (<2.0),High Risk,77.3,56.0,40.0,60.2,55.9,54.0,54.4,12.7,58.2,0.363,74.2
STU03297,MATH,SCI,3,33,33,0,0.0,2.636,Average (2.5-3.0),Low Risk,93.5,64.7,87.3,70.2,89.5,85.0,81.3,20.0,93.7,0.366,92.5
STU03298,SWE,CS&AI,4,48,48,0,0.0,3.425,Good (3.0-3.5),Low Risk,94.8,98.5,86.6,88.3,86.7,88.0,89.1,21.0,94.3,0.32,96.2
STU03299,SWE,CS&AI,4,48,48,0,0.0,3.731,High (>=3.5),Low Risk,84.1,93.4,81.4,94.3,95.3,92.5,92.6,23.9,98.7,0.24,84.5
STU03300,CSAI,CS&AI,8,117,117,0,0.0,2.749,Average (2.5-3.0),Low Risk,83.3,61.6,78.8,79.5,90.3,88.5,82.7,18.8,100.0,0.559,83.5
STU03301,BUS,BUS,3,33,33,0,0.0,3.618,High (>=3.5),Low Risk,83.8,86.6,83.4,90.4,94.8,92.9,91.2,15.5,100.0,0.465,83.1
STU03302,DSAI,CS&AI,5,63,63,0,0.0,3.157,Good (3.0-3.5),Low Risk,73.6,75.8,73.6,94.9,90.1,87.9,86.3,19.0,100.0,0.491,75.8
STU03303,DSAI,CS&AI,5,63,63,0,0.0,2.2,Below Average (2.0-2.5),Medium Risk,75.4,82.2,62.9,79.5,74.1,80.4,76.9,15.5,85.6,0.402,79.3
STU03304,FIN,BUS,2,27,0,9,1.0,0.0,At Risk (<2.0),High Risk,60.7,60.9,26.9,51.1,32.7,35.8,40.0,10.8,40.0,0.367,60.0
STU03305,MATH,SCI,3,33,33,0,0.0,2.573,Average (2.5-3.0),Low Risk,88.9,62.2,86.0,77.0,85.0,84.6,80.4,16.0,93.6,0.418,89.1
STU03306,CSAI,CS&AI,6,90,90,0,0.0,2.357,Below Average (2.0-2.5),Medium Risk,79.1,62.0,76.0,76.6,83.6,82.8,78.3,19.3,91.5,0.278,80.9
STU03307,CSAI,CS&AI,6,90,90,0,0.0,2.453,Below Average (2.0-2.5),Medium Risk,66.6,92.6,56.8,91.0,76.7,77.7,79.6,11.2,86.3,0.379,65.2
STU03308,CSAI,CS&AI,7,105,102,1,0.0286,1.269,At Risk (<2.0),High Risk,89.7,53.5,70.3,63.7,71.9,69.9,67.2,26.1,80.4,0.413,87.7
STU03309,EEE,ENGR,2,30,27,1,0.1,1.19,At Risk (<2.0),High Risk,65.2,48.3,58.3,63.1,74.3,73.5,66.9,16.4,83.8,0.431,68.2
STU03310,CSAI,CS&AI,5,75,75,0,0.0,3.532,High (>=3.5),Low Risk,86.3,82.6,84.5,87.0,93.6,94.3,90.2,25.6,100.0,0.158,88.0
